7927	7928
7932	7932
7942	7942
7977	7977
7980	7981
7984	7985
7992	7992
8000	8000
8004	8005
8012	8014
8017	8017
8023	8023
8032	8032
8041	8041
8043	8043
8085	8085
8095	8095
8141	8141
8155	8155
8157	8157
8176	8176
8243	8260
8262	8263
8279	8284
8291	8291
8336	8336
8347	8347
8359	8359
8370	8370
8379	8379
8381	8382
8400	8400
8412	8412
8419	8419
8429	8429
8455	8455
8465	8465
8480	8480
8485	8485
8499	8499
8509	8509
8531	8531
8537	8537
8546	8546
8557	8557
8576	8576
8581	8581
8592	8593
8596	8596
8599	8600
8609	8609
8615	8615
8617	8617
8630	8631
8651	8651
8660	8660
8677	8677
8679	8679
8683	8683
8687	8687
8690	8690
8695	8695
8697	8698
8701	8701
8705	8705
8716	8716
8733	8733
8742	8742
8747	8747
8765	8765
8770	8770
8775	8775
8785	8785
8797	8797
8803	8803
8814	8814
8817	8817
8888	8888
8918	8918
8961	8961
8964	8970
8982	8982
9020	9020
9031	9031
9035	9035
9042	9043
9123	9125
9129	9131
9138	9138
9153	9153
9180	9180
9182	9182
9192	9193
9211	9211
9217	9217
9228	9228
9242	9242
9257	9258
9261	9261
9275	9275
9304	9305
9312	9313
9333	9333
9390	9391
9410	9410
9417	9418
9427	9427
9436	9436
9440	9440
9442	9442
9452	9452
9455	9456
9458	9461
9465	9468
9470	9470
9480	9480
9487	9487
9495	9496
9501	9503
9512	9513
9520	9520
9526	9526
9530	9534
9542	9542
9546	9546
9563	9563
9590	9590
9598	9598
9601	9601
9610	9610
9615	9615
9620	9620
9628	9628
9637	9638
9646	9648
9653	9653
9657	9659
9678	9679
9685	9686
9696	9698
9717	9717
9728	9728
9740	9740
9742	9742
9754	9754
9758	9758
9764	9764
9769	9769
9772	9772
9783	9783
9785	9785
9787	9787
9794	9794
9823	9825
9827	9828
9831	9831
9842	9842
9844	9844
9847	9847
9873	9873
9875	9875
9895	9895
9898	9898
9903	9903
9909	9909
9912	9913
9917	9919
9929	9930
9941	9941
9946	9947
9956	9956
9964	9967
9970	9971
9976	9976
9980	9980
9983	9983
9985	9985
9987	9987
10001	10001
10018	10018
10020	10020
10025	10025
10027	10027
10029	10029
10038	10038
10047	10047
10050	10051
10053	10053
10062	10062
10067	10067
10075	10075
10082	10083
10085	10085
10095	10095
10101	10101
10103	10103
10106	10108
10111	10111
10115	10116
10119	10119
10126	10126
10138	10138
10150	10150
10157	10157
10162	10162
10180	10180
10190	10190
10196	10196
10206	10206
10211	10211
10217	10218
10220	10220
10222	10222
10225	10226
10233	10234
10238	10238
10270	10270
10274	10274
10296	10297
10300	10300
10304	10304
10339	10339
10341	10341
10354	10354
10363	10363
10381	10381
10391	10391
10394	10394
10407	10408
10412	10412
10422	10422
10425	10425
10429	10429
10433	10433
10435	10435
10445	10445
10451	10451
10469	10469
10498	10498
10503	10504
10506	10506
10509	10509
10512	10512
10519	10519
10528	10528
10532	10532
10534	10535
10543	10543
10576	10576
10583	10584
10591	10591
10596	10596
10598	10598
10600	10601
10609	10609
10615	10615
10618	10618
10670	10670
10673	10674
10705	10705
10720	10720
10725	10726
10733	10733
10743	10743
10748	10748
10754	10754
10756	10756
10760	10760
10763	10763
10776	10776
10784	10784
10790	10791
10796	10796
10830	10830
10839	10839
10856	10856
10858	10858
10861	10861
10887	10888
10957	10957
10971	10971
10974	10974
10982	10982
10996	10996
11004	11004
11010	11012
11018	11018
11022	11024
11040	11041
11043	11043
11049	11049
11051	11051
11064	11064
11076	11076
11087	11088
11092	11092
11096	11096
11103	11103
11109	11109
11127	11127
11136	11136
11142	11142
11147	11147
11160	11160
11172	11173
11199	11199
11206	11206
11232	11232
11238	11238
11241	11241
11247	11247
11249	11249
11253	11253
11265	11265
11270	11271
11280	11280
11346	11347
11376	11376
11378	11378
11385	11385
11421	11421
11426	11426
11430	11430
11432	11432
11440	11440
11443	11443
11449	11449
11452	11452
11459	11460
11466	11466
11468	11468
11475	11475
11477	11478
11481	11481
11487	11487
11490	11491
11494	11494
11505	11505
11536	11537
11590	11590
11593	11593
11595	11595
11599	11599
11604	11604
11621	11634
11639	11639
11641	11641
11644	11644
11647	11647
11649	11649
11651	11651
11653	11654
11659	11659
11662	11662
11667	11667
11691	11692
11701	11701
11720	11721
11728	11728
11733	11734
11743	11743
11746	11746
11756	11756
11758	11758
11766	11766
11768	11768
11771	11771
11777	11777
11787	11787
11789	11790
11793	11793
11803	11803
11829	11829
11837	11839
11845	11845
11851	11851
11854	11854
11866	11866
11881	11881
11892	11892
11909	11910
11913	11913
11915	11915
11923	11923
11926	11927
11941	11941
11943	11943
11946	11946
11948	11948
11960	11960
11965	11965
11982	11983
11992	11992
11994	11995
11997	11997
12000	12001
12003	12003
12008	12008
12014	12014
12023	12023
12029	12029
12077	12077
12092	12092
12098	12099
12102	12102
12110	12110
12114	12114
12119	12119
12121	12123
12128	12128
12143	12143
12145	12145
12153	12153
12160	12162
12176	12176
12178	12178
12182	12182
12190	12190
12198	12199
12204	12204
12210	12210
12224	12224
12228	12231
12235	12236
12247	12247
12249	12249
12251	12253
12256	12256
12260	12260
12262	12262
12264	12264
12273	12273
12275	12275
12286	12286
12293	12294
12301	12301
12306	12306
12313	12313
12321	12321
12332	12332
12335	12336
12344	12344
12349	12349
12352	12352
12355	12355
12359	12359
12362	12362
12364	12364
12368	12368
12374	12374
12381	12382
12384	12393
12395	12395
12399	12400
12405	12406
12423	12423
12434	12434
12439	12439
12540	12541
12545	12545
12553	12553
12555	12555
12560	12562
12571	12571
12577	12577
12581	12581
12583	12583
12594	12595
12597	12597
12602	12602
12606	12606
12608	12608
12610	12610
12614	12615
12618	12619
12650	12650
12653	12653
12668	12668
12671	12671
12677	12677
12685	12685
12698	12698
12741	12741
12762	12762
12776	12777
12804	12819
12852	12855
12881	12882
12904	12904
12911	12912
12915	12915
12924	12924
12928	12928
12933	12933
12954	12954
12957	12957
12970	12970
12982	12983
12985	12985
12990	12990
13013	13013
13033	13033
13050	13050
13052	13052
13063	13064
13077	13077
13081	13081
13089	13090
13092	13092
13134	13134
13137	13137
13146	13147
13153	13153
13160	13161
13180	13180
13189	13189
13191	13191
13203	13203
13205	13205
13209	13209
13228	13228
13249	13249
13264	13264
13268	13268
13271	13271
13278	13278
13325	13325
13329	13329
13331	13331
13356	13356
13358	13358
13365	13365
13367	13368
13373	13373
13380	13380
13396	13396
13445	13445
13447	13447
13453	13453
13458	13458
13461	13461
13463	13463
13465	13465
13468	13468
13470	13470
13479	13480
13483	13484
13488	13488
13521	13521
13523	13524
13531	13531
13533	13533
13669	13669
13672	13672
13681	13682
13686	13686
13688	13688
13693	13694
13700	13700
13708	13708
13713	13713
13715	13715
13724	13724
13726	13726
13729	13729
13737	13738
13740	13741
13744	13744
13750	13750
13754	13754
13759	13759
13761	13761
13765	13765
13770	13770
13776	13776
13788	13788
13802	13802
13810	13811
13817	13818
13820	13820
13824	13824
13827	13827
13829	13829
13831	13831
13844	13845
13853	13853
13856	13857
13864	13864
13873	13873
13880	13880
13884	13885
13889	13889
13893	13894
13908	13908
13911	13912
13918	13918
13926	13926
13934	13934
13947	13947
13959	13961
13976	13976
13994	13994
14011	14012
14027	14028
14067	14068
14079	14079
14082	14083
14113	14113
14136	14136
14154	14155
14163	14163
14175	14175
14185	14185
14188	14188
14205	14205
14236	14236
14246	14246
14250	14250
14253	14253
14257	14257
14264	14264
14266	14266
14282	14282
14294	14294
14311	14311
14317	14317
14323	14323
14345	14345
14357	14357
14364	14364
14375	14375
14381	14381
14391	14391
14416	14416
14421	14421
14426	14426
14497	14497
14500	14500
14547	14547
14557	14557
14573	14573
14588	14588
14605	14605
14620	14620
14623	14623
14628	14629
14647	14647
14654	14654
14656	14656
14676	14677
14684	14684
14701	14702
14706	14707
14711	14711
14724	14724
14727	14727
14729	14732
14741	14743
14748	14748
14806	14806
14822	14822
14827	14827
14843	14844
14850	14850
14857	14857
14879	14879
14888	14888
14892	14892
14908	14908
14922	14922
14976	14979
15010	15010
15031	15031
15055	15055
15067	15068
15070	15071
15073	15077
15093	15093
15097	15097
15102	15102
15104	15104
15110	15110
15115	15115
15124	15124
15127	15127
15133	15133
15143	15144
15158	15158
15183	15183
15192	15193
15204	15204
15217	15218
15223	15223
15231	15231
15240	15240
15266	15266
15270	15270
15274	15275
15284	15284
15300	15300
15311	15311
15346	15346
15355	15355
15369	15369
15454	15454
15471	15471
15473	15474
15503	15503
15507	15507
15542	15542
15556	15556
15565	15565
15567	15567
15577	15577
15615	15616
15624	15624
15633	15633
15687	15688
15750	15750
15788	15788
15818	15818
15826	15826
15830	15830
15849	15849
15851	15851
15855	15855
15858	15858
15877	15877
15879	15879
15899	15899
15905	15905
15923	15924
15929	15929
15947	15947
15956	15956
15961	15961
15966	15967
15981	15981
15985	15985
15993	15993
15998	15998
16005	16005
16010	16011
16015	16015
16023	16023
16041	16041
16044	16044
16065	16066
16069	16069
16074	16074
16088	16088
16094	16094
16100	16100
16124	16124
16136	16136
16142	16143
16149	16149
16159	16159
16235	16235
16270	16270
16291	16291
16309	16310
16313	16313
16328	16328
16337	16337
16377	16377
16380	16380
16395	16395
16400	16400
16417	16417
16426	16426
16438	16438
16443	16443
16446	16446
16450	16450
16457	16457
16470	16470
16478	16479
16482	16482
16484	16484
16488	16488
16490	16490
16494	16494
16496	16496
16501	16501
16510	16510
16513	16513
16515	16515
16534	16535
16538	16538
16552	16552
16585	16585
16588	16588
16596	16600
16613	16614
16621	16621
16633	16633
16652	16652
16661	16661
16663	16663
16665	16665
16667	16667
16676	16676
16682	16686
16703	16703
16706	16706
16718	16718
16728	16729
16732	16732
16746	16747
16749	16749
16752	16752
16754	16754
16757	16757
16764	16764
16772	16773
16786	16786
16800	16800
16802	16803
16813	16813
16817	16817
16820	16821
16826	16849
16853	16854
16856	16857
16859	16862
16865	16865
16878	16879
16890	16890
16898	16898
16907	16907
16932	16932
16975	16975
16996	16996
17027	17027
17053	17053
17061	17061
17088	17088
17098	17098
17136	17136
17191	17191
17218	17218
17235	17235
17238	17238
17251	17251
17269	17269
17279	17279
17297	17297
17313	17313
17319	17319
17321	17321
17330	17330
17332	17332
17345	17345
17348	17349
17354	17354
17366	17366
17368	17368
17371	17371
17378	17379
17394	17394
17407	17408
17410	17411
17419	17421
17428	17428
17435	17435
17451	17452
17467	17467
17479	17479
17481	17481
17493	17493
17504	17504
17515	17515
17535	17535
17541	17541
17551	17551
17575	17575
17592	17592
17595	17595
17608	17609
17612	17612
17634	17634
17639	17639
17647	17647
17652	17653
17662	17662
17687	17689
17703	17703
17705	17705
17707	17707
17720	17720
17722	17722
17740	17740
17751	17751
17767	17769
17771	17771
17773	17773
17784	17784
17801	17801
17803	17803
17807	17808
17813	17813
17815	17816
17821	17821
17825	17825
17827	17827
17829	17829
17831	17831
17835	17835
17838	17838
17859	17859
17867	17867
17877	17877
17879	17879
17886	17886
17893	17893
17898	17898
17903	17903
17909	17909
17914	17914
17918	17918
17927	17927
17958	17958
17962	17962
17968	17968
17972	17972
17992	17992
17995	17995
17999	18001
18004	18004
18022	18022
18024	18024
18026	18026
18041	18041
18044	18044
18054	18054
18082	18082
18098	18098
18110	18110
18124	18124
18128	18130
18137	18138
18144	18144
18194	18194
18198	18198
18208	18208
18217	18217
18219	18219
18223	18224
18227	18227
18231	18231
18234	18234
18254	18256
18261	18261
18265	18265
18269	18269
18285	18285
18292	18292
18298	18298
18303	18303
18312	18313
18317	18318
18325	18325
18336	18336
18342	18342
18345	18345
18351	18351
18373	18373
18380	18381
18387	18387
18391	18393
18404	18404
18406	18406
18409	18409
18413	18413
18417	18417
18420	18421
18436	18436
18442	18442
18451	18452
18457	18457
18460	18460
18463	18463
18467	18467
18469	18469
18500	18501
18532	18536
18540	18540
18555	18555
18561	18563
18617	18617
18623	18624
18631	18631
18662	18662
18688	18688
18692	18692
18710	18711
18714	18714
18720	18720
18746	18746
18759	18759
18762	18763
18779	18779
18781	18781
18799	18799
18804	18804
18866	18866
18875	18875
18884	18884
18898	18898
18909	18909
18912	18912
18916	18916
18928	18928
18940	18940
18944	18944
18955	18955
18959	18959
18964	18964
18982	18983
18991	18991
18993	18993
19001	19001
19005	19005
19036	19036
19055	19057
19070	19070
19073	19073
19075	19075
19086	19087
19091	19091
19101	19101
19105	19106
19108	19109
19135	19135
19153	19153
19159	19160
19173	19173
19180	19180
19192	19192
19205	19205
19210	19210
19221	19221
19225	19225
19239	19239
19252	19252
19357	19358
19372	19372
19378	19378
19404	19404
19407	19412
19421	19422
19431	19431
19487	19487
19495	19502
19597	19597
19621	19621
19644	19644
19647	19647
19665	19667
19670	19670
19674	19674
19676	19676
19684	19684
19690	19690
19695	19695
19706	19706
19746	19746
19753	19753
19779	19779
19785	19785
19797	19797
19840	19840
19843	19843
19849	19849
19855	19855
19862	19862
19866	19866
19868	19868
19878	19878
19891	19891
19904	19906
19919	19919
19955	19955
19958	19958
19973	19973
19982	19982
19984	19984
19988	19988
19999	19999
20017	20017
20021	20021
20029	20029
20038	20038
20042	20043
20050	20050
20054	20054
20060	20060
20070	20070
20078	20080
20084	20084
20102	20102
20105	20106
20151	20151
20165	20165
20173	20173
20178	20178
20180	20180
20196	20196
20201	20201
20208	20208
20211	20211
20238	20238
20240	20240
20266	20266
20272	20273
20294	20294
20296	20296
20301	20301
20306	20306
20312	20312
20353	20353
20375	20375
20377	20380
20384	20384
20394	20394
20396	20398
20400	20401
20405	20405
20407	20407
20412	20412
20419	20420
20426	20426
20429	20429
20464	20465
20476	20476
20482	20482
20490	20490
20503	20504
20515	20515
20522	20522
20527	20528
20538	20539
20549	20549
20612	20612
20649	20649
20669	20669
20685	20685
20687	20687
20701	20701
20705	20705
20709	20709
20723	20723
20737	20737
20741	20741
20752	20752
20755	20755
20782	20782
20797	20798
20832	20832
20839	20839
20876	20876
20899	20899
20901	20901
20908	20908
20924	20924
20936	20936
20967	20967
21076	21076
21123	21123
21126	21126
21149	21149
21180	21181
21206	21206
21228	21228
21243	21243
21245	21245
21262	21262
21265	21266
21268	21268
21286	21286
21288	21288
21306	21306
21311	21312
21315	21315
21331	21331
21356	21356
21365	21365
21423	21423
21436	21436
21445	21445
21447	21447
21452	21452
21463	21464
21472	21472
21476	21476
21486	21486
21490	21490
21495	21495
21498	21498
21509	21509
21517	21517
21525	21525
21533	21533
21562	21563
21569	21569
21572	21573
21581	21581
21585	21585
21591	21591
21593	21594
21596	21597
21602	21603
21607	21607
21619	21619
21621	21621
21624	21624
21627	21627
21636	21636
21641	21641
21647	21647
21650	21650
21653	21653
21655	21655
21662	21662
21670	21670
21679	21679
21686	21686
21689	21689
21695	21695
21711	21712
21726	21726
21728	21728
21739	21739
21751	21751
21783	21784
21864	21864
21877	21877
21903	21904
21909	21909
21912	21912
21931	21931
21935	21935
21937	21937
21945	21945
21966	21966
21972	21973
21975	21975
21977	21977
21989	21989
22005	22005
22069	22069
22073	22073
22083	22084
22094	22094
22097	22122
22188	22188
22211	22211
22214	22214
22224	22224
22245	22245
22288	22288
22296	22296
22313	22313
22316	22316
22324	22324
22379	22379
22422	22422
22512	22513
22522	22523
22525	22526
22564	22564
22578	22578
22593	22593
22605	22606
22629	22629
22644	22644
22681	22681
22737	22737
22746	22746
22758	22758
22768	22769
22774	22774
22776	22776
22798	22798
22819	22819
22831	22831
22838	22838
22894	22894
22897	22897
22900	22901
22903	22903
22912	22912
22917	22917
22923	22924
22928	22928
22931	22931
22939	22939
22941	22942
22990	22990
23008	23008
23050	23050
23053	23053
23055	23055
23078	23078
23085	23085
23087	23087
23101	23101
23107	23107
23111	23111
23115	23115
23133	23133
23143	23144
23164	23164
23197	23197
23200	23200
23209	23209
23214	23214
23219	23220
23222	23222
23230	23230
23232	23233
23235	23235
23244	23244
23257	23257
23269	23269
23273	23273
23278	23278
23280	23280
23284	23284
23286	23286
23291	23292
23298	23298
23300	23300
23304	23304
23310	23310
23321	23321
23325	23325
23336	23336
23338	23338
23342	23342
23383	23383
23396	23396
23413	23417
23435	23435
23438	23438
23440	23440
23453	23453
23455	23455
23457	23457
23459	23459
23467	23467
23470	23472
23486	23486
23488	23488
23492	23492
23511	23511
23513	23513
23518	23518
23531	23531
23536	23536
23538	23540
23553	23553
23564	23565
23571	23572
23591	23592
23597	23597
23600	23601
23604	23604
23613	23613
23627	23627
23639	23639
23643	23643
23645	23645
23647	23648
23651	23651
23653	23653
23667	23668
23670	23671
23674	23674
23682	23682
23687	23687
23690	23690
23704	23704
23742	23742
23748	23748
23772	23772
23774	23774
23800	23801
23806	23806
23813	23813
23815	23815
23831	23832
23871	23871
23891	23891
23907	23907
23916	23916
23923	23923
23930	23931
23942	23942
23946	23946
23968	23968
23979	23979
23986	23987
23990	23990
24021	24021
24040	24040
24059	24059
24067	24067
24129	24129
24155	24155
24194	24194
24200	24200
24222	24222
24250	24250
24255	24255
24280	24280
24294	24294
24323	24323
24330	24331
24342	24343
24357	24357
24376	24376
24387	24387
24393	24393
24400	24400
24433	24433
24478	24478
24482	24483
24495	24495
24522	24522
24530	24530
24537	24537
24542	24542
24545	24545
24553	24553
24558	24558
24560	24560
24573	24574
24594	24594
24610	24611
24637	24639
24647	24647
24696	24696
24705	24717
24735	24735
24744	24744
24759	24759
24769	24769
24773	24773
24796	24796
24804	24804
24830	24831
24851	24851
24865	24865
24877	24877
24891	24891
24903	24903
24915	24915
24919	24919
24943	24943
24969	24969
24974	24975
24979	24979
25008	25008
25018	25018
25041	25041
25045	25045
25047	25047
25056	25056
25086	25087
25118	25118
25127	25127
25130	25130
25134	25135
25140	25140
25143	25144
25151	25154
25157	25157
25160	25160
25162	25162
25168	25168
25179	25180
25204	25212
25230	25230
25245	25245
25252	25252
25258	25259
25264	25264
25266	25266
25284	25285
25293	25293
25314	25314
25323	25323
25329	25329
25333	25333
25338	25338
25340	25340
25349	25349
25354	25355
25393	25393
25407	25407
25455	25455
25457	25457
25464	25464
25479	25480
25482	25482
25509	25509
25521	25521
25546	25546
25573	25573
25576	25576
25579	25579
25604	25604
25606	25606
25609	25609
25642	25642
25644	25644
25648	25648
25745	25745
25748	25748
25780	25780
25796	25796
25811	25812
25824	25824
25846	25846
25863	25863
25869	25869
25877	25877
25885	25885
25892	25892
25895	25895
25909	25909
25920	25920
25935	25935
25967	25968
25981	25981
25983	25983
25987	25987
25992	25992
26006	26006
26034	26034
26038	26038
26041	26041
26051	26052
26058	26058
26083	26083
26085	26085
26118	26118
26126	26126
26138	26138
26155	26155
26170	26170
26172	26172
26190	26190
26216	26216
26233	26233
26243	26246
26258	26258
26265	26265
26268	26268
26273	26273
26281	26281
26284	26285
26304	26304
26362	26362
26381	26381
26396	26396
